date,股價,開盤價,收盤價,最高價,最低價,成交張數,成交筆數,成交金額,成交均張,漲跌幅,買進_外陸資買進股數(不含外資自營商),賣出_外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),買進_投信買進股數,賣出_投信賣出股數,投信買賣超股數,買進_自營商買進股數(自行買賣+避險),賣出_自營商賣出股數(自行買賣+避險),自營商買賣超股數,三大法人買進股數,三大法人賣出股數,三大法人買賣超股數,累計_買進_外陸資買進股數(不含外資自營商),累計_賣出_外陸資賣出股數(不含外資自營商),累計_外陸資買賣超股數(不含外資自營商),累計_買進_投信買進股數,累計_賣出_投信賣出股數,累計_投信買賣超股數,累計_買進_自營商買進股數(自行買賣+避險),累計_賣出_自營商賣出股數(自行買賣+避險),累計_自營商買賣超股數,累計_三大法人買進股數,累計_三大法人賣出股數,累計_三大法人買賣超股數,融資_融資買進(張),融資_融資賣出(張),融資_融資現金償還(張),融資_增減(張),融資_融資今日餘額(張),融券_融券買進(張),融券_融券賣出(張),融券_融券償還(張),融券_增減(張),融券_融券今日餘額(張),資券互抵(張),累計_融資_融資買進(張),累計_融資_融資賣出(張),累計_融資_增減(張),累計_融券_融券買進(張),累計_融券_融券賣出(張),累計_融券_增減(張),借券賣出_當日賣出,借券賣出_當日還券,借券賣出_當日調整,借券賣出_增減,借券賣出_當日餘額,借券賣出_次一營業日可限額,累計_借券賣出_當日賣出,累計_借券賣出_當日還券,累計_借券賣出_增減,1-999(股),"1,000-5,000(股)","5,001-10,000(股)","10,001-15,000(股)","15,001-20,000(股)","20,001-30,000(股)","30,001-40,000(股)","40,001-50,000(股)","50,001-100,000(股)","100,001-200,000(股)","200,001-400,000(股)","400,001-600,000(股)","600,001-800,000(股)","800,001-1,000,000(股)","1,000,001(股)以上",Label
2017-02-24,12.75,11.85,12.75,12.85,11.8,318123.0,38384.0,3951227421.0,8.29,1.0,49830000.0,48397000.0,1433000.0,0.0,0.0,0.0,23193000.0,2541000.0,20652000.0,73023000.0,50938000.0,22085000.0,328235558.0,407670696.0,-79435138.0,143000.0,1307000.0,-1164000.0,35452326.0,11001027.0,24451299.0,363830884.0,419978723.0,-56147839.0,45087.0,20764.0,56.0,24267.0,109003.0,127.0,1375.0,0.0,1248.0,2801.0,34340.0,100982.0,65439.0,33587.0,2106.0,2904.0,787.0,7213000.0,0.0,0.0,7213000.0,537577358.0,10015359.0,67346000.0,58254000.0,9092000.0,0.49,4.46,3.93,2.41,2.11,2.72,1.76,1.57,4.06,3.37,2.92,1.54,0.8,0.76,67.03,0.0
2017-03-01,12.4,12.75,12.4,12.85,12.4,154601.0,20581.0,1953823457.0,7.51,-0.35,28950000.0,26110743.0,2839257.0,500000.0,0.0,500000.0,2635000.0,11474000.0,-8839000.0,32085000.0,37584743.0,-5499743.0,357185558.0,433781439.0,-76595881.0,643000.0,1307000.0,-664000.0,38087326.0,22475027.0,15612299.0,395915884.0,457563466.0,-61647582.0,22528.0,23436.0,132.0,-1040.0,107963.0,702.0,691.0,0.0,-11.0,2790.0,5260.0,123510.0,88875.0,32547.0,2808.0,3595.0,776.0,3404000.0,0.0,0.0,3404000.0,540981358.0,11260858.0,70750000.0,58254000.0,12496000.0,0.49,4.46,3.93,2.41,2.11,2.72,1.76,1.57,4.06,3.37,2.92,1.54,0.8,0.76,67.03,0.0
2017-03-02,12.3,12.6,12.3,12.65,12.25,67103.0,13347.0,831912080.0,5.03,-0.1,16959001.0,9946600.0,7012401.0,0.0,0.0,0.0,233993.0,1824000.0,-1590007.0,17192994.0,11770600.0,5422394.0,374144559.0,443728039.0,-69583480.0,643000.0,1307000.0,-664000.0,38321319.0,24299027.0,14022292.0,413108878.0,469334066.0,-56225188.0,8476.0,8476.0,4.0,-4.0,107959.0,741.0,12.0,0.0,-729.0,2061.0,936.0,131986.0,97351.0,32543.0,3549.0,3607.0,47.0,2420000.0,581000.0,0.0,1839000.0,542820358.0,11737492.0,73170000.0,58835000.0,14335000.0,0.49,4.46,3.93,2.41,2.11,2.72,1.76,1.57,4.06,3.37,2.92,1.54,0.8,0.76,67.03,0.0
2017-03-03,12.15,12.3,12.15,12.4,12.15,51288.0,9211.0,626388205.0,5.57,-0.15,15638039.0,23822651.0,-8184612.0,8000.0,23000.0,-15000.0,1078000.0,634000.0,444000.0,16724039.0,24479651.0,-7755612.0,389782598.0,467550690.0,-77768092.0,651000.0,1330000.0,-679000.0,39399319.0,24933027.0,14466292.0,429832917.0,493813717.0,-63980800.0,5634.0,3461.0,24.0,2149.0,110108.0,83.0,11.0,0.0,-72.0,1989.0,351.0,137620.0,100812.0,34692.0,3632.0,3618.0,-25.0,3309000.0,300000.0,0.0,3009000.0,545829358.0,12115428.0,76479000.0,59135000.0,17344000.0,0.49,4.51,3.98,2.41,2.13,2.73,1.76,1.57,4.02,3.36,2.78,1.56,0.84,0.78,67.01,0.0
2017-03-06,12.1,12.15,12.1,12.2,12.1,32723.0,6618.0,397031372.0,4.94,-0.05,6967990.0,16003108.0,-9035118.0,0.0,0.0,0.0,384000.0,1009000.0,-625000.0,7351990.0,17012108.0,-9660118.0,396750588.0,483553798.0,-86803210.0,651000.0,1330000.0,-679000.0,39783319.0,25942027.0,13841292.0,437184907.0,510825825.0,-73640918.0,6646.0,2657.0,37.0,3952.0,114060.0,97.0,205.0,0.0,108.0,2097.0,268.0,144266.0,103469.0,38644.0,3729.0,3823.0,83.0,7228000.0,7000000.0,0.0,228000.0,546057358.0,12165718.0,83707000.0,66135000.0,17572000.0,0.49,4.51,3.98,2.41,2.13,2.73,1.76,1.57,4.02,3.36,2.78,1.56,0.84,0.78,67.01,0.0
2017-03-07,12.45,12.15,12.45,12.65,12.15,88804.0,13189.0,1105891680.0,6.73,0.35,8412825.0,23922708.0,-15509883.0,960000.0,0.0,960000.0,13622000.0,1231000.0,12391000.0,22994825.0,25153708.0,-2158883.0,405163413.0,507476506.0,-102313093.0,1611000.0,1330000.0,281000.0,53405319.0,27173027.0,26232292.0,460179732.0,535979533.0,-75799801.0,10439.0,8477.0,1.0,1961.0,116021.0,205.0,337.0,0.0,132.0,2229.0,6095.0,154705.0,111946.0,40605.0,3934.0,4160.0,215.0,2630000.0,5650000.0,0.0,-3020000.0,543037358.0,12831578.0,86337000.0,71785000.0,14552000.0,0.49,4.51,3.98,2.41,2.13,2.73,1.76,1.57,4.02,3.36,2.78,1.56,0.84,0.78,67.01,0.0
2017-03-08,12.25,12.4,12.25,12.45,12.25,31666.0,6338.0,389796042.0,5.0,-0.2,7208000.0,13013772.0,-5805772.0,0.0,0.0,0.0,495000.0,2781000.0,-2286000.0,7703000.0,15794772.0,-8091772.0,412371413.0,520490278.0,-108118865.0,1611000.0,1330000.0,281000.0,53900319.0,29954027.0,23946292.0,467882732.0,551774305.0,-83891573.0,4641.0,6235.0,0.0,-1594.0,114427.0,248.0,79.0,0.0,-169.0,2060.0,276.0,159346.0,118181.0,39011.0,4182.0,4239.0,46.0,2616000.0,1068000.0,0.0,1548000.0,544585358.0,13057436.0,88953000.0,72853000.0,16100000.0,0.49,4.51,3.98,2.41,2.13,2.73,1.76,1.57,4.02,3.36,2.78,1.56,0.84,0.78,67.01,0.0
2017-03-09,12.1,12.25,12.1,12.3,12.1,44677.0,8930.0,542430353.0,5.0,-0.15,13863000.0,27172754.0,-13309754.0,0.0,0.0,0.0,111000.0,3361000.0,-3250000.0,13974000.0,30533754.0,-16559754.0,426234413.0,547663032.0,-121428619.0,1611000.0,1330000.0,281000.0,54011319.0,33315027.0,20696292.0,481856732.0,582308059.0,-100451327.0,5307.0,2162.0,0.0,3145.0,117572.0,120.0,0.0,0.0,-120.0,1940.0,243.0,164653.0,120343.0,42156.0,4302.0,4239.0,-74.0,7221000.0,1908000.0,0.0,5313000.0,549898358.0,13409499.0,96174000.0,74761000.0,21413000.0,0.49,4.51,3.98,2.41,2.13,2.73,1.76,1.57,4.02,3.36,2.78,1.56,0.84,0.78,67.01,0.0
2017-03-10,12.1,12.15,12.1,12.2,12.05,24266.0,5203.0,294099649.0,4.66,0.0,5018893.0,8403000.0,-3384107.0,0.0,0.0,0.0,403000.0,398000.0,5000.0,5421893.0,8801000.0,-3379107.0,431253306.0,556066032.0,-124812726.0,1611000.0,1330000.0,281000.0,54414319.0,33713027.0,20701292.0,487278625.0,591109059.0,-103830434.0,2026.0,2193.0,10.0,-177.0,117395.0,125.0,16.0,0.0,-109.0,1831.0,13.0,166679.0,122536.0,41979.0,4427.0,4255.0,-183.0,4432000.0,0.0,0.0,4432000.0,554330358.0,13493719.0,100606000.0,74761000.0,25845000.0,0.49,4.52,4.0,2.43,2.15,2.74,1.77,1.58,4.07,3.41,2.82,1.56,0.87,0.79,66.73,0.0
2017-03-13,12.2,12.2,12.2,12.25,12.1,12214.0,2980.0,148607380.0,4.1,0.1,3773600.0,1822000.0,1951600.0,0.0,0.0,0.0,308000.0,440000.0,-132000.0,4081600.0,2262000.0,1819600.0,435026906.0,557888032.0,-122861126.0,1611000.0,1330000.0,281000.0,54722319.0,34153027.0,20569292.0,491360225.0,593371059.0,-102010834.0,1791.0,2050.0,0.0,-259.0,117136.0,11.0,72.0,0.0,61.0,1892.0,144.0,168470.0,124586.0,41720.0,4438.0,4327.0,-122.0,352000.0,6129830.0,0.0,-5777830.0,548552528.0,13465878.0,100958000.0,80890830.0,20067170.0,0.49,4.52,4.0,2.43,2.15,2.74,1.77,1.58,4.07,3.41,2.82,1.56,0.87,0.79,66.73,0.0
2017-03-14,12.2,12.2,12.2,12.25,12.1,19702.0,3832.0,240125608.0,5.14,0.0,9033400.0,5508600.0,3524800.0,0.0,51000.0,-51000.0,344000.0,354000.0,-10000.0,9377400.0,5913600.0,3463800.0,444060306.0,563396632.0,-119336326.0,1611000.0,1381000.0,230000.0,55066319.0,34507027.0,20559292.0,500737625.0,599284659.0,-98547034.0,790.0,2351.0,0.0,-1561.0,115575.0,1.0,4.0,0.0,3.0,1895.0,28.0,169260.0,126937.0,40159.0,4439.0,4331.0,-119.0,3178000.0,636000.0,0.0,2542000.0,551094528.0,13524022.0,104136000.0,81526830.0,22609170.0,0.49,4.52,4.0,2.43,2.15,2.74,1.77,1.58,4.07,3.41,2.82,1.56,0.87,0.79,66.73,0.0
2017-03-15,12.25,12.2,12.25,12.3,12.15,21710.0,4434.0,265621593.0,4.9,0.05,8164000.0,3928800.0,4235200.0,0.0,0.0,0.0,1193000.0,286000.0,907000.0,9357000.0,4214800.0,5142200.0,452224306.0,567325432.0,-115101126.0,1611000.0,1381000.0,230000.0,56259319.0,34793027.0,21466292.0,510094625.0,603499459.0,-93404834.0,3733.0,4014.0,0.0,-281.0,115294.0,11.0,4.0,0.0,-7.0,1888.0,269.0,172993.0,130951.0,39878.0,4450.0,4335.0,-126.0,1459000.0,362000.0,0.0,1097000.0,552191528.0,13504243.0,105595000.0,81888830.0,23706170.0,0.49,4.52,4.0,2.43,2.15,2.74,1.77,1.58,4.07,3.41,2.82,1.56,0.87,0.79,66.73,0.0
2017-03-16,12.4,12.35,12.4,12.45,12.3,49115.0,10274.0,608264276.0,4.78,0.15,19509700.0,12397700.0,7112000.0,0.0,0.0,0.0,3710000.0,1741000.0,1969000.0,23219700.0,14138700.0,9081000.0,471734006.0,579723132.0,-107989126.0,1611000.0,1381000.0,230000.0,59969319.0,36534027.0,23435292.0,533314325.0,617638159.0,-84323834.0,3665.0,4592.0,75.0,-1002.0,114292.0,25.0,119.0,0.0,94.0,1982.0,506.0,176658.0,135543.0,38876.0,4475.0,4454.0,-32.0,5797000.0,0.0,0.0,5797000.0,557988528.0,13539033.0,111392000.0,81888830.0,29503170.0,0.49,4.52,4.0,2.43,2.15,2.74,1.77,1.58,4.07,3.41,2.82,1.56,0.87,0.79,66.73,0.0
2017-03-17,12.4,12.4,12.4,12.45,12.3,33157.0,4663.0,410614963.0,7.11,0.0,24483806.0,16872498.0,7611308.0,24000.0,0.0,24000.0,546000.0,848000.0,-302000.0,25053806.0,17720498.0,7333308.0,496217812.0,596595630.0,-100377818.0,1635000.0,1381000.0,254000.0,60515319.0,37382027.0,23133292.0,558368131.0,635358657.0,-76990526.0,821.0,3370.0,19.0,-2568.0,111724.0,63.0,42.0,0.0,-21.0,1961.0,152.0,177479.0,138913.0,36308.0,4538.0,4496.0,-53.0,8949000.0,10034000.0,0.0,-1085000.0,556903528.0,13361747.0,120341000.0,91922830.0,28418170.0,0.49,4.51,3.99,2.42,2.14,2.75,1.77,1.58,4.05,3.39,2.82,1.59,0.84,0.79,66.79,0.0
2017-03-20,12.3,12.35,12.3,12.35,12.25,17498.0,4837.0,215234141.0,3.62,-0.1,5412602.0,3407000.0,2005602.0,0.0,299000.0,-299000.0,273000.0,1779000.0,-1506000.0,5685602.0,5485000.0,200602.0,501630414.0,600002630.0,-98372216.0,1635000.0,1680000.0,-45000.0,60788319.0,39161027.0,21627292.0,564053733.0,640843657.0,-76789924.0,1966.0,2745.0,0.0,-779.0,110945.0,113.0,4.0,0.0,-109.0,1852.0,56.0,179445.0,141658.0,35529.0,4651.0,4500.0,-162.0,812000.0,1592000.0,0.0,-780000.0,556123528.0,13214397.0,121153000.0,93514830.0,27638170.0,0.49,4.51,3.99,2.42,2.14,2.75,1.77,1.58,4.05,3.39,2.82,1.59,0.84,0.79,66.79,0.0
2017-03-21,12.3,12.35,12.3,12.35,12.25,23642.0,6618.0,290377882.0,3.57,0.0,10702800.0,5511900.0,5190900.0,0.0,289000.0,-289000.0,362000.0,234000.0,128000.0,11064800.0,6034900.0,5029900.0,512333214.0,605514530.0,-93181316.0,1635000.0,1969000.0,-334000.0,61150319.0,39395027.0,21755292.0,575118533.0,646878557.0,-71760024.0,2677.0,1532.0,0.0,1145.0,112090.0,49.0,1.0,0.0,-48.0,1804.0,106.0,182122.0,143190.0,36674.0,4700.0,4501.0,-210.0,1256000.0,230000.0,0.0,1026000.0,557149528.0,13149311.0,122409000.0,93744830.0,28664170.0,0.49,4.51,3.99,2.42,2.14,2.75,1.77,1.58,4.05,3.39,2.82,1.59,0.84,0.79,66.79,0.0
2017-03-22,12.2,12.2,12.2,12.25,12.15,31031.0,6271.0,378177572.0,4.95,-0.1,10388883.0,15976262.0,-5587379.0,0.0,0.0,0.0,373000.0,490000.0,-117000.0,10761883.0,16466262.0,-5704379.0,522722097.0,621490792.0,-98768695.0,1635000.0,1969000.0,-334000.0,61523319.0,39885027.0,21638292.0,585880416.0,663344819.0,-77464403.0,2898.0,1683.0,79.0,1136.0,113226.0,140.0,1.0,0.0,-139.0,1665.0,268.0,185020.0,144873.0,37810.0,4840.0,4502.0,-349.0,2713000.0,4626000.0,0.0,-1913000.0,555236528.0,13157205.0,125122000.0,98370830.0,26751170.0,0.49,4.51,3.99,2.42,2.14,2.75,1.77,1.58,4.05,3.39,2.82,1.59,0.84,0.79,66.79,0.0
2017-03-23,12.4,12.2,12.4,12.45,12.2,44714.0,7028.0,551333181.0,6.36,0.2,14833001.0,7288747.0,7544254.0,0.0,0.0,0.0,2764000.0,2361000.0,403000.0,17597001.0,9649747.0,7947254.0,537555098.0,628779539.0,-91224441.0,1635000.0,1969000.0,-334000.0,64287319.0,42246027.0,22041292.0,603477417.0,672994566.0,-69517149.0,6173.0,6067.0,45.0,61.0,113287.0,163.0,75.0,160.0,-248.0,1417.0,1482.0,191193.0,150940.0,37871.0,5003.0,4577.0,-597.0,1473000.0,2045000.0,0.0,-572000.0,554664528.0,13332173.0,126595000.0,100415830.0,26179170.0,0.49,4.51,3.99,2.42,2.14,2.75,1.77,1.58,4.05,3.39,2.82,1.59,0.84,0.79,66.79,0.0
2017-03-24,12.25,12.4,12.25,12.45,12.25,26257.0,4429.0,323631397.0,5.93,-0.15,9065952.0,10463000.0,-1397048.0,4000.0,216000.0,-212000.0,269000.0,1430000.0,-1161000.0,9338952.0,12109000.0,-2770048.0,546621050.0,639242539.0,-92621489.0,1639000.0,2185000.0,-546000.0,64556319.0,43676027.0,20880292.0,612816369.0,685103566.0,-72287197.0,5924.0,2013.0,26.0,3885.0,117172.0,57.0,0.0,0.0,-57.0,1360.0,155.0,197117.0,152953.0,41756.0,5060.0,4577.0,-654.0,1531000.0,1299000.0,0.0,232000.0,554896528.0,13369284.0,128126000.0,101714830.0,26411170.0,0.48,4.51,3.98,2.42,2.14,2.74,1.78,1.57,4.05,3.43,2.81,1.61,0.85,0.76,66.81,0.0
2017-03-27,12.25,12.25,12.25,12.4,12.2,24519.0,3928.0,301385540.0,6.24,0.0,14083000.0,4166695.0,9916305.0,13000.0,0.0,13000.0,1287000.0,1414000.0,-127000.0,15383000.0,5580695.0,9802305.0,560704050.0,643409234.0,-82705184.0,1652000.0,2185000.0,-533000.0,65843319.0,45090027.0,20753292.0,628199369.0,690684261.0,-62484892.0,1545.0,2460.0,20.0,-935.0,116237.0,189.0,30.0,671.0,-830.0,530.0,80.0,198662.0,155413.0,40821.0,5249.0,4607.0,-1484.0,807000.0,572000.0,0.0,235000.0,555131528.0,13299120.0,128933000.0,102286830.0,26646170.0,0.48,4.51,3.98,2.42,2.14,2.74,1.78,1.57,4.05,3.43,2.81,1.61,0.85,0.76,66.81,0.0
2017-03-28,12.1,12.25,12.1,12.3,12.05,49243.0,7522.0,598884160.0,6.55,-0.15,20018806.0,32152115.0,-12133309.0,0.0,0.0,0.0,528000.0,1349000.0,-821000.0,20546806.0,33501115.0,-12954309.0,580722856.0,675561349.0,-94838493.0,1652000.0,2185000.0,-533000.0,66371319.0,46439027.0,19932292.0,648746175.0,724185376.0,-75439201.0,4971.0,4949.0,0.0,22.0,116259.0,299.0,28.0,0.0,-271.0,259.0,99.0,203633.0,160362.0,40843.0,5548.0,4635.0,-1755.0,2465000.0,479000.0,0.0,1986000.0,557117528.0,13566362.0,131398000.0,102765830.0,28632170.0,0.48,4.51,3.98,2.42,2.14,2.74,1.78,1.57,4.05,3.43,2.81,1.61,0.85,0.76,66.81,0.0
2017-03-29,12.1,12.15,12.1,12.2,12.05,25865.0,4877.0,313119806.0,5.3,0.0,7688201.0,15021000.0,-7332799.0,0.0,0.0,0.0,330523.0,532000.0,-201477.0,8018724.0,15553000.0,-7534276.0,588411057.0,690582349.0,-102171292.0,1652000.0,2185000.0,-533000.0,66701842.0,46971027.0,19730815.0,656764899.0,739738376.0,-82973477.0,2682.0,2447.0,1.0,234.0,116493.0,255.0,0.0,1.0,-256.0,3.0,0.0,206315.0,162809.0,41077.0,5803.0,4635.0,-2011.0,4999000.0,20000.0,0.0,4979000.0,562096528.0,13618404.0,136397000.0,102785830.0,33611170.0,0.48,4.51,3.98,2.42,2.14,2.74,1.78,1.57,4.05,3.43,2.81,1.61,0.85,0.76,66.81,0.0
2017-03-30,12.2,12.15,12.2,12.3,12.1,21407.0,4239.0,261282533.0,5.05,0.1,9296000.0,7582373.0,1713627.0,0.0,0.0,0.0,530000.0,437000.0,93000.0,9826000.0,8019373.0,1806627.0,597707057.0,698164722.0,-100457665.0,1652000.0,2185000.0,-533000.0,67231842.0,47408027.0,19823815.0,666590899.0,747757749.0,-81166850.0,2225.0,2030.0,0.0,195.0,116688.0,0.0,0.0,3.0,-3.0,0.0,0.0,208540.0,164839.0,41272.0,5803.0,4635.0,-2014.0,1157000.0,2000000.0,0.0,-843000.0,561253528.0,13533807.0,137554000.0,104785830.0,32768170.0,0.48,4.51,3.98,2.42,2.14,2.74,1.78,1.57,4.05,3.43,2.81,1.61,0.85,0.76,66.81,0.0
2017-03-31,12.2,12.15,12.2,12.2,12.1,31810.0,4049.0,387402585.0,7.86,0.0,21017000.0,21810068.0,-793068.0,0.0,0.0,0.0,12000.0,415000.0,-403000.0,21029000.0,22225068.0,-1196068.0,618724057.0,719974790.0,-101250733.0,1652000.0,2185000.0,-533000.0,67243842.0,47823027.0,19420815.0,687619899.0,769982817.0,-82362918.0,1628.0,2572.0,592.0,-1536.0,115152.0,0.0,0.0,0.0,0.0,0.0,0.0,210168.0,167411.0,39736.0,5803.0,4635.0,-2014.0,1270000.0,550000.0,0.0,720000.0,561973528.0,13412494.0,138824000.0,105335830.0,33488170.0,0.48,4.5,3.98,2.41,2.14,2.75,1.77,1.58,4.08,3.44,2.83,1.63,0.85,0.72,66.74,0.0
2017-04-05,12.25,12.2,12.25,12.3,12.15,39627.0,7064.0,484333495.0,5.61,0.05,17014316.0,28153724.0,-11139408.0,0.0,0.0,0.0,1120000.0,146000.0,974000.0,18134316.0,28299724.0,-10165408.0,635738373.0,748128514.0,-112390141.0,1652000.0,2185000.0,-533000.0,68363842.0,47969027.0,20394815.0,705754215.0,798282541.0,-92528326.0,6906.0,2006.0,2.0,4898.0,120050.0,0.0,0.0,0.0,0.0,0.0,0.0,217074.0,169417.0,44634.0,5803.0,4635.0,-2014.0,3585000.0,2316000.0,0.0,1269000.0,563242528.0,13658848.0,142409000.0,107651830.0,34757170.0,0.48,4.5,3.98,2.41,2.14,2.75,1.77,1.58,4.08,3.44,2.83,1.63,0.85,0.72,66.74,0.0
2017-04-06,12.2,12.2,12.2,12.25,12.1,17529.0,2634.0,213415522.0,6.65,-0.05,7066505.0,9635000.0,-2568495.0,0.0,750000.0,-750000.0,362000.0,916000.0,-554000.0,7428505.0,11301000.0,-3872495.0,642804878.0,757763514.0,-114958636.0,1652000.0,2935000.0,-1283000.0,68725842.0,48885027.0,19840815.0,713182720.0,809583541.0,-96400821.0,1875.0,358.0,47.0,1470.0,121520.0,0.0,10.0,0.0,10.0,10.0,111.0,218949.0,169775.0,46104.0,5803.0,4645.0,-2004.0,1242000.0,791000.0,0.0,451000.0,563693528.0,13777578.0,143651000.0,108442830.0,35208170.0,0.48,4.5,3.98,2.41,2.14,2.75,1.77,1.58,4.08,3.44,2.83,1.63,0.85,0.72,66.74,0.0
2017-04-07,12.15,12.15,12.15,12.2,12.05,22756.0,3381.0,275681209.0,6.73,-0.05,5010000.0,11676000.0,-6666000.0,7000.0,0.0,7000.0,30000.0,620000.0,-590000.0,5047000.0,12296000.0,-7249000.0,647814878.0,769439514.0,-121624636.0,1659000.0,2935000.0,-1276000.0,68755842.0,49505027.0,19250815.0,718229720.0,821879541.0,-103649821.0,1607.0,2666.0,3.0,-1062.0,120458.0,0.0,8.0,0.0,8.0,18.0,133.0,220556.0,172441.0,45042.0,5803.0,4653.0,-1996.0,1102000.0,997000.0,0.0,105000.0,563798528.0,13888534.0,144753000.0,109439830.0,35313170.0,0.48,4.5,3.98,2.41,2.14,2.75,1.77,1.58,4.09,3.45,2.83,1.63,0.86,0.72,66.72,0.0
2017-04-10,12.15,12.15,12.15,12.25,12.1,17390.0,2588.0,211719132.0,6.72,0.0,3821000.0,4403710.0,-582710.0,6000.0,617000.0,-611000.0,505000.0,59000.0,446000.0,4332000.0,5079710.0,-747710.0,651635878.0,773843224.0,-122207346.0,1665000.0,3552000.0,-1887000.0,69260842.0,49564027.0,19696815.0,722561720.0,826959251.0,-104397531.0,2365.0,1905.0,11.0,449.0,120907.0,0.0,32.0,0.0,32.0,50.0,351.0,222921.0,174346.0,45491.0,5803.0,4685.0,-1964.0,1501000.0,0.0,0.0,1501000.0,565299528.0,13967141.0,146254000.0,109439830.0,36814170.0,0.48,4.5,3.98,2.41,2.14,2.75,1.77,1.58,4.09,3.45,2.83,1.63,0.86,0.72,66.72,0.0
2017-04-11,12.15,12.1,12.15,12.2,12.1,16374.0,2903.0,198659390.0,5.64,0.0,6491000.0,6095000.0,396000.0,0.0,0.0,0.0,144000.0,1069000.0,-925000.0,6635000.0,7164000.0,-529000.0,658126878.0,779938224.0,-121811346.0,1665000.0,3552000.0,-1887000.0,69404842.0,50633027.0,18771815.0,729196720.0,834123251.0,-104926531.0,1502.0,2128.0,3.0,-629.0,120278.0,30.0,1.0,0.0,-29.0,21.0,10.0,224423.0,176474.0,44862.0,5833.0,4686.0,-1993.0,1748000.0,0.0,0.0,1748000.0,567047528.0,13810664.0,148002000.0,109439830.0,38562170.0,0.48,4.5,3.98,2.41,2.14,2.75,1.77,1.58,4.09,3.45,2.83,1.63,0.86,0.72,66.72,0.0
2017-04-12,12.0,12.1,12.0,12.15,12.0,27865.0,5815.0,335763418.0,4.79,-0.15,4307630.0,14768000.0,-10460370.0,0.0,0.0,0.0,26000.0,461000.0,-435000.0,4333630.0,15229000.0,-10895370.0,662434508.0,794706224.0,-132271716.0,1665000.0,3552000.0,-1887000.0,69430842.0,51094027.0,18336815.0,733530350.0,849352251.0,-115821901.0,2059.0,2053.0,9.0,-3.0,120275.0,1.0,347.0,0.0,346.0,367.0,130.0,226482.0,178527.0,44859.0,5834.0,5033.0,-1647.0,5968000.0,40000.0,0.0,5928000.0,572975528.0,13866906.0,153970000.0,109479830.0,44490170.0,0.48,4.5,3.98,2.41,2.14,2.75,1.77,1.58,4.09,3.45,2.83,1.63,0.86,0.72,66.72,0.0
2017-04-13,12.1,12.05,12.1,12.15,12.0,22564.0,4093.0,272584469.0,5.51,0.1,10754000.0,5205000.0,5549000.0,0.0,2000.0,-2000.0,390000.0,991000.0,-601000.0,11144000.0,6198000.0,4946000.0,673188508.0,799911224.0,-126722716.0,1665000.0,3554000.0,-1889000.0,69820842.0,52085027.0,17735815.0,744674350.0,855550251.0,-110875901.0,2178.0,2011.0,35.0,132.0,120407.0,0.0,14.0,0.0,14.0,381.0,142.0,228660.0,180538.0,44991.0,5834.0,5047.0,-1633.0,2352000.0,0.0,0.0,2352000.0,575327528.0,10911321.0,156322000.0,109479830.0,46842170.0,0.48,4.5,3.98,2.41,2.14,2.75,1.77,1.58,4.09,3.45,2.83,1.63,0.86,0.72,66.72,0.0
2017-04-14,12.0,12.1,12.0,12.1,12.0,19467.0,4027.0,234198116.0,4.83,-0.1,1565000.0,8310000.0,-6745000.0,0.0,10000.0,-10000.0,172000.0,782000.0,-610000.0,1737000.0,9102000.0,-7365000.0,674753508.0,808221224.0,-133467716.0,1665000.0,3564000.0,-1899000.0,69992842.0,52867027.0,17125815.0,746411350.0,864652251.0,-118240901.0,2078.0,1668.0,0.0,410.0,120817.0,325.0,21.0,0.0,-304.0,77.0,111.0,230738.0,182206.0,45401.0,6159.0,5068.0,-1937.0,2759000.0,500000.0,0.0,2259000.0,577586528.0,9559976.0,159081000.0,109979830.0,49101170.0,0.48,4.5,3.97,2.41,2.14,2.75,1.77,1.59,4.1,3.48,2.86,1.61,0.9,0.73,66.63,0.0
2017-04-17,12.05,12.0,12.05,12.05,11.95,16948.0,3254.0,203420737.0,5.21,0.05,5995245.0,2440000.0,3555245.0,0.0,0.0,0.0,58000.0,184000.0,-126000.0,6053245.0,2624000.0,3429245.0,680748753.0,810661224.0,-129912471.0,1665000.0,3564000.0,-1899000.0,70050842.0,53051027.0,16999815.0,752464595.0,867276251.0,-114811656.0,1409.0,3671.0,411.0,-2673.0,118144.0,0.0,10.0,0.0,10.0,87.0,384.0,232147.0,185877.0,42728.0,6159.0,5078.0,-1927.0,659000.0,0.0,0.0,659000.0,578245528.0,9058419.0,159740000.0,109979830.0,49760170.0,0.48,4.5,3.97,2.41,2.14,2.75,1.77,1.59,4.1,3.48,2.86,1.61,0.9,0.73,66.63,0.0
